_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
200,2021-05-13T00:00:35.376Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.1,62.2,60.7,52.6,2021-05-12
201,2021-05-14T00:00:36.684Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,60.7,63.0,63.3,53.5,2021-05-13
202,2021-05-15T00:00:40.7Z,/sonometros,NoiseLevelObserved,T248670-daily,61.8,62.7,65.3,65.4,56.1,2021-05-14
203,2021-05-16T00:00:43.597Z,/sonometros,NoiseLevelObserved,T248670-daily,62.1,62.5,66.3,66.8,57.6,2021-05-15
204,2021-05-17T00:00:43.920Z,/sonometros,NoiseLevelObserved,T248670-daily,58.3,58.7,62.5,62.7,54.1,2021-05-16
205,2021-05-18T00:00:46.542Z,/sonometros,NoiseLevelObserved,T248670-daily,61.6,63.5,63.1,59.1,52.0,2021-05-17
206,2021-05-19T00:00:48.764Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,60.6,61.9,60.2,52.6,2021-05-18
207,2021-05-20T00:00:50.661Z,/sonometros,NoiseLevelObserved,T248670-daily,61.0,62.4,63.4,62.5,53.4,2021-05-19
208,2021-05-21T00:00:54.411Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,62.2,66.4,62.4,59.5,2021-05-20
209,2021-05-22T00:00:56.74Z,/sonometros,NoiseLevelObserved,T248670-daily,62.9,63.2,67.0,67.8,58.3,2021-05-21
210,2021-05-23T00:00:58.303Z,/sonometros,NoiseLevelObserved,T248670-daily,62.2,62.8,65.6,66.8,55.9,2021-05-22
211,2021-05-24T00:00:01.438Z,/sonometros,NoiseLevelObserved,T248670-daily,58.4,59.6,62.0,60.0,53.7,2021-05-23
212,2021-05-25T00:00:14.24Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.8,62.3,60.4,51.9,2021-05-24
213,2021-05-26T00:00:06.764Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.9,62.1,58.6,52.1,2021-05-25
214,2021-05-27T00:00:16.417Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,61.5,62.8,61.0,53.5,2021-05-26
215,2021-05-28T00:00:25.744Z,/sonometros,NoiseLevelObserved,T248670-daily,61.2,61.7,65.1,66.1,55.9,2021-05-27
216,2021-05-29T00:00:13.988Z,/sonometros,NoiseLevelObserved,T248670-daily,62.6,62.9,67.1,67.0,59.1,2021-05-28
217,2021-05-30T00:00:19.522Z,/sonometros,NoiseLevelObserved,T248670-daily,62.9,62.9,67.5,67.9,59.4,2021-05-29
218,2021-05-31T00:00:17.819Z,/sonometros,NoiseLevelObserved,T248670-daily,59.0,59.5,63.6,62.5,56.0,2021-05-30
219,2021-06-01T00:00:20.227Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,61.8,62.3,59.4,52.4,2021-05-31
220,2021-06-02T00:01:23.808Z,/sonometros,NoiseLevelObserved,T248670-daily,59.7,61.4,62.1,58.2,52.9,2021-06-01
221,2021-06-03T00:00:24.544Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.8,62.7,60.8,53.0,2021-06-02
222,2021-06-04T00:00:26.622Z,/sonometros,NoiseLevelObserved,T248670-daily,60.9,62.2,63.9,63.0,54.5,2021-06-03
223,2021-06-05T00:00:28.793Z,/sonometros,NoiseLevelObserved,T248670-daily,62.9,62.8,67.8,68.0,59.8,2021-06-04
224,2021-06-06T00:00:30.891Z,/sonometros,NoiseLevelObserved,T248670-daily,63.1,63.8,67.5,65.9,59.8,2021-06-05
225,2021-06-07T00:00:32.515Z,/sonometros,NoiseLevelObserved,T248670-daily,59.7,60.1,64.4,62.8,57.0,2021-06-06
226,2021-06-08T00:00:34.913Z,/sonometros,NoiseLevelObserved,T248670-daily,67.7,69.9,68.4,59.7,54.4,2021-06-07
227,2021-06-09T00:00:39.0Z,/sonometros,NoiseLevelObserved,T248670-daily,60.5,62.3,62.7,58.1,53.1,2021-06-08
228,2021-06-10T00:00:41.24Z,/sonometros,NoiseLevelObserved,T248670-daily,61.1,61.9,64.5,65.0,55.0,2021-06-09
229,2021-06-11T00:00:44.961Z,/sonometros,NoiseLevelObserved,T248670-daily,61.6,62.9,65.1,62.7,56.9,2021-06-10
230,2021-06-12T00:00:44.808Z,/sonometros,NoiseLevelObserved,T248670-daily,62.2,62.1,67.2,67.1,59.4,2021-06-11
231,2021-06-13T00:00:48.573Z,/sonometros,NoiseLevelObserved,T248670-daily,62.0,61.2,68.2,66.1,61.5,2021-06-12
232,2021-06-14T00:00:50.419Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,59.0,65.5,62.4,59.0,2021-06-13
233,2021-06-15T00:00:53.457Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,61.9,62.8,60.2,53.5,2021-06-14
234,2021-06-16T00:00:55.659Z,/sonometros,NoiseLevelObserved,T248670-daily,58.4,59.5,62.5,60.1,54.8,2021-06-15
235,2021-06-17T00:00:57.873Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.3,63.1,62.3,53.8,2021-06-16
236,2021-06-18T00:00:03.426Z,/sonometros,NoiseLevelObserved,T248670-daily,60.6,61.4,64.5,63.6,56.3,2021-06-17
237,2021-06-19T00:00:12.569Z,/sonometros,NoiseLevelObserved,T248670-daily,62.8,63.0,67.6,67.2,59.8,2021-06-18
238,2021-06-20T00:00:09.462Z,/sonometros,NoiseLevelObserved,T248670-daily,62.9,61.7,69.1,68.1,62.3,2021-06-19
239,2021-06-21T00:00:24.433Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,58.7,66.1,61.5,59.9,2021-06-20
240,2021-08-25T00:00:25.266Z,/sonometros,NoiseLevelObserved,T248670-daily,58.5,59.0,63.2,61.6,55.7,2021-08-24
241,2021-08-26T00:00:15.394Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,59.2,64.6,63.8,57.3,2021-08-25
242,2021-08-27T00:00:15.331Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,61.1,63.6,62.2,55.3,2021-08-26
243,2021-08-28T00:00:13.258Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,61.9,66.4,65.3,58.8,2021-08-27
244,2021-08-29T00:00:16.80Z,/sonometros,NoiseLevelObserved,T248670-daily,61.2,59.4,67.8,66.5,61.2,2021-08-28
245,2021-08-30T00:00:18.761Z,/sonometros,NoiseLevelObserved,T248670-daily,65.0,61.6,73.3,66.3,67.6,2021-08-29
246,2021-08-31T00:00:21.65Z,/sonometros,NoiseLevelObserved,T248670-daily,63.9,62.9,68.5,71.1,58.8,2021-08-30
247,2021-09-01T00:00:22.516Z,/sonometros,NoiseLevelObserved,T248670-daily,65.1,63.1,69.7,73.4,58.4,2021-08-31
248,2021-09-02T00:00:25.82Z,/sonometros,NoiseLevelObserved,T248670-daily,78.7,79.7,83.5,78.3,76.6,2021-09-01
249,2021-09-03T00:00:27.65Z,/sonometros,NoiseLevelObserved,T248670-daily,77.9,75.1,85.9,80.6,80.1,2021-09-02
250,2021-09-04T00:00:29.573Z,/sonometros,NoiseLevelObserved,T248670-daily,84.8,86.7,86.1,83.7,73.3,2021-09-03
251,2021-09-05T00:00:32.87Z,/sonometros,NoiseLevelObserved,T248670-daily,87.8,76.3,95.5,95.9,88.8,2021-09-04
252,2021-09-06T00:00:34.651Z,/sonometros,NoiseLevelObserved,T248670-daily,91.0,91.2,94.2,97.4,81.1,2021-09-05
253,2021-09-07T00:00:36.967Z,/sonometros,NoiseLevelObserved,T248670-daily,71.8,64.0,81.4,61.3,76.1,2021-09-06
254,2021-09-08T00:00:39.470Z,/sonometros,NoiseLevelObserved,T248670-daily,60.9,62.5,63.6,61.5,54.2,2021-09-07
255,2021-09-09T00:00:42.45Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,62.0,63.8,62.5,54.7,2021-09-08
256,2021-09-10T00:00:44.540Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,60.6,63.9,62.3,56.0,2021-09-09
257,2021-09-11T00:00:47.43Z,/sonometros,NoiseLevelObserved,T248670-daily,61.8,61.7,66.9,66.2,59.5,2021-09-10
258,2021-09-12T00:00:50.409Z,/sonometros,NoiseLevelObserved,T248670-daily,62.3,61.4,68.4,67.1,61.5,2021-09-11
259,2021-09-13T00:00:52.234Z,/sonometros,NoiseLevelObserved,T248670-daily,58.2,57.3,65.2,60.2,59.1,2021-09-12
260,2021-09-14T00:00:54.999Z,/sonometros,NoiseLevelObserved,T248670-daily,60.9,62.7,63.2,60.2,53.4,2021-09-13
261,2021-09-15T00:00:45.960Z,/sonometros,NoiseLevelObserved,T248670-daily,59.0,60.4,62.1,60.3,53.3,2021-09-14
294,2021-09-16T00:00:49.1Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,60.7,62.7,60.4,54.3,2021-09-15
295,2021-09-17T00:00:51.508Z,/sonometros,NoiseLevelObserved,T248670-daily,60.5,61.5,64.1,63.3,55.6,2021-09-16
296,2021-09-18T00:00:53.331Z,/sonometros,NoiseLevelObserved,T248670-daily,62.6,62.2,68.0,67.2,60.8,2021-09-17
297,2021-09-19T00:00:56.398Z,/sonometros,NoiseLevelObserved,T248670-daily,62.9,61.9,69.1,67.6,62.4,2021-09-18
298,2021-09-20T00:00:58.160Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,59.7,65.8,61.7,59.4,2021-09-19
299,2021-09-21T00:00:01.940Z,/sonometros,NoiseLevelObserved,T248670-daily,61.2,63.0,63.4,59.0,53.8,2021-09-20
332,2021-09-22T00:00:05.196Z,/sonometros,NoiseLevelObserved,T248670-daily,58.6,60.0,61.6,59.1,52.9,2021-09-21
333,2021-09-23T00:00:14.619Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.4,62.8,60.6,53.9,2021-09-22
334,2021-09-24T00:00:10.20Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,61.5,64.2,62.1,56.1,2021-09-23
335,2021-09-25T00:00:10.621Z,/sonometros,NoiseLevelObserved,T248670-daily,61.4,62.0,66.0,64.8,58.3,2021-09-24
336,2021-09-26T00:00:13.698Z,/sonometros,NoiseLevelObserved,T248670-daily,61.2,60.8,66.8,65.5,59.7,2021-09-25
337,2021-09-27T00:00:18.448Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,58.0,66.8,59.8,61.0,2021-09-26
338,2021-09-28T00:00:18.712Z,/sonometros,NoiseLevelObserved,T248670-daily,61.2,62.8,63.8,61.5,54.5,2021-09-27
371,2021-09-29T00:00:21.120Z,/sonometros,NoiseLevelObserved,T248670-daily,59.7,60.7,64.0,60.5,56.6,2021-09-28
372,2021-09-30T00:00:22.117Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,60.8,64.0,62.4,56.1,2021-09-29
373,2021-10-01T00:00:24.662Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.5,63.6,60.8,55.3,2021-09-30
374,2021-10-02T00:00:26.923Z,/sonometros,NoiseLevelObserved,T248670-daily,63.3,63.0,68.7,67.7,61.5,2021-10-01
375,2021-10-03T00:00:35.60Z,/sonometros,NoiseLevelObserved,T248670-daily,64.2,62.9,70.7,68.7,64.2,2021-10-02
376,2021-10-04T00:00:31.821Z,/sonometros,NoiseLevelObserved,T248670-daily,61.2,58.8,69.5,59.8,63.9,2021-10-03
377,2021-10-05T00:00:34.161Z,/sonometros,NoiseLevelObserved,T248670-daily,60.8,62.6,62.9,58.5,53.3,2021-10-04
378,2021-10-06T00:00:36.523Z,/sonometros,NoiseLevelObserved,T248670-daily,58.5,59.8,61.7,59.9,52.9,2021-10-05
379,2021-10-07T00:00:38.708Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,60.8,63.4,60.5,55.6,2021-10-06
380,2021-10-08T00:00:41.376Z,/sonometros,NoiseLevelObserved,T248670-daily,60.9,62.2,64.4,62.1,56.2,2021-10-07
381,2021-10-09T00:00:43.389Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,61.4,66.6,66.0,59.1,2021-10-08
382,2021-10-10T00:00:45.668Z,/sonometros,NoiseLevelObserved,T248670-daily,64.1,63.2,70.3,68.3,63.7,2021-10-09
383,2021-10-11T00:00:47.980Z,/sonometros,NoiseLevelObserved,T248670-daily,61.3,59.5,69.1,61.0,63.4,2021-10-10
384,2021-10-12T00:00:50.565Z,/sonometros,NoiseLevelObserved,T248670-daily,61.4,61.7,66.3,65.0,58.9,2021-10-11
385,2021-10-13T00:00:52.858Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,59.2,66.5,61.2,60.4,2021-10-12
386,2021-10-14T00:00:43.201Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.6,63.1,60.9,54.3,2021-10-13
419,2021-10-15T00:00:46.982Z,/sonometros,NoiseLevelObserved,T248670-daily,61.9,63.2,65.5,63.0,57.4,2021-10-14
420,2021-10-16T00:00:47.877Z,/sonometros,NoiseLevelObserved,T248670-daily,62.8,62.8,67.8,66.9,60.4,2021-10-15
421,2021-10-17T00:00:50.747Z,/sonometros,NoiseLevelObserved,T248670-daily,63.5,62.9,69.7,66.8,63.2,2021-10-16
422,2021-10-18T00:00:54.195Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,58.2,69.0,59.3,63.4,2021-10-17
423,2021-10-19T00:00:55.493Z,/sonometros,NoiseLevelObserved,T248670-daily,60.6,62.3,63.0,59.4,53.7,2021-10-18
424,2021-10-20T00:01:03.554Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.1,62.7,60.2,54.0,2021-10-19
425,2021-10-21T00:00:00.876Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.4,63.9,61.6,55.8,2021-10-20
426,2021-10-22T00:00:03.879Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,61.8,64.6,62.1,56.8,2021-10-21
427,2021-10-23T00:00:06.43Z,/sonometros,NoiseLevelObserved,T248670-daily,61.9,63.0,66.1,62.6,58.6,2021-10-22
428,2021-10-24T00:00:07.351Z,/sonometros,NoiseLevelObserved,T248670-daily,63.9,63.7,69.6,67.7,62.7,2021-10-23
429,2021-10-25T00:00:09.525Z,/sonometros,NoiseLevelObserved,T248670-daily,61.6,60.0,69.2,62.3,63.4,2021-10-24
430,2021-10-26T00:00:11.745Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.9,62.5,58.6,53.2,2021-10-25
431,2021-10-27T00:00:13.665Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,60.9,62.9,60.6,54.4,2021-10-26
432,2021-10-28T00:00:17.147Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.3,63.2,60.0,55.0,2021-10-27
465,2021-10-29T00:00:18.260Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,61.8,64.6,62.1,56.8,2021-10-28
466,2021-10-30T00:00:20.478Z,/sonometros,NoiseLevelObserved,T248670-daily,61.6,62.2,66.2,64.3,58.8,2021-10-29
499,2021-10-31T00:00:21.729Z,/sonometros,NoiseLevelObserved,T248670-daily,62.7,62.6,68.7,65.4,62.1,2021-10-30
500,2021-11-01T03:49:25.542Z,/sonometros,NoiseLevelObserved,T248670-daily,62.3,61.8,68.9,65.3,62.2,2021-10-31
533,2021-11-02T09:10:27.736Z,/sonometros,NoiseLevelObserved,T248670-daily,61.1,60.1,67.8,63.9,61.6,2021-11-01
566,2021-11-03T00:00:28.829Z,/sonometros,NoiseLevelObserved,T248670-daily,58.7,60.4,61.1,57.4,51.9,2021-11-02
599,2021-11-04T00:00:30.844Z,/sonometros,NoiseLevelObserved,T248670-daily,58.9,60.6,61.3,58.0,52.0,2021-11-03
632,2021-11-05T00:00:34.801Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,60.9,62.4,60.6,53.4,2021-11-04
665,2021-11-06T00:00:35.91Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,61.6,63.7,62.3,54.9,2021-11-05
666,2021-11-07T00:00:37.31Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,62.3,65.5,64.3,57.5,2021-11-06
667,2021-11-08T00:00:39.183Z,/sonometros,NoiseLevelObserved,T248670-daily,60.8,60.4,67.7,59.2,61.8,2021-11-07
668,2021-11-09T00:00:41.557Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,62.2,63.1,58.4,54.3,2021-11-08
669,2021-11-10T00:00:48.644Z,/sonometros,NoiseLevelObserved,T248670-daily,58.9,60.6,61.4,57.4,52.2,2021-11-09
702,2021-11-11T00:00:46.752Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,60.7,62.2,59.5,53.4,2021-11-10
703,2021-11-12T00:00:47.835Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,60.9,62.6,60.0,54.1,2021-11-11
704,2021-11-13T00:00:49.916Z,/sonometros,NoiseLevelObserved,T248670-daily,62.0,62.7,66.0,65.6,57.6,2021-11-12
705,2021-11-14T00:00:51.984Z,/sonometros,NoiseLevelObserved,T248670-daily,66.3,67.6,69.8,66.2,61.9,2021-11-13
706,2021-11-15T00:00:55.66Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,60.1,67.0,58.0,61.0,2021-11-14
707,2021-11-16T00:00:58.86Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.2,61.9,58.9,52.3,2021-11-15
708,2021-11-17T00:00:58.537Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,60.9,62.3,58.3,53.9,2021-11-16
709,2021-11-18T00:01:00.463Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,62.0,62.2,59.2,52.0,2021-11-17
710,2021-11-19T00:00:05.89Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.3,62.8,60.2,54.0,2021-11-18
711,2021-11-20T00:00:07.845Z,/sonometros,NoiseLevelObserved,T248670-daily,71.4,73.6,71.9,64.5,56.2,2021-11-19
712,2021-11-21T00:00:07.973Z,/sonometros,NoiseLevelObserved,T248670-daily,62.4,62.6,67.6,66.0,60.4,2021-11-20
713,2021-11-22T00:00:10.230Z,/sonometros,NoiseLevelObserved,T248670-daily,60.5,60.5,66.8,59.5,60.7,2021-11-21
714,2021-11-23T00:00:13.278Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.6,63.0,61.9,53.5,2021-11-22
715,2021-11-24T00:00:22.323Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.6,62.5,57.9,53.6,2021-11-23
748,2021-11-25T00:00:23.416Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,61.8,62.0,57.3,52.3,2021-11-24
749,2021-11-26T00:00:18.36Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,62.0,62.9,60.9,53.2,2021-11-25
750,2021-11-27T00:00:21.418Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,61.4,65.0,63.5,57.2,2021-11-26
751,2021-11-28T00:00:22.386Z,/sonometros,NoiseLevelObserved,T248670-daily,63.5,64.6,67.6,64.3,60.0,2021-11-27
752,2021-11-29T00:00:23.201Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,59.0,66.1,57.2,60.2,2021-11-28
753,2021-11-30T00:00:25.129Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.3,62.2,57.9,53.3,2021-11-29
754,2021-12-01T00:00:27.448Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.3,62.0,58.9,52.5,2021-11-30
755,2021-12-02T00:01:29.319Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.5,62.4,58.5,53.3,2021-12-01
756,2021-12-03T00:00:31.333Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.1,61.8,58.5,52.4,2021-12-02
757,2021-12-04T00:00:33.564Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,62.3,64.8,65.7,54.9,2021-12-03
758,2021-12-05T00:00:35.427Z,/sonometros,NoiseLevelObserved,T248670-daily,61.1,61.4,65.9,64.6,58.5,2021-12-04
759,2021-12-06T00:00:37.282Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,59.3,65.6,60.3,59.3,2021-12-05
760,2021-12-07T00:00:39.402Z,/sonometros,NoiseLevelObserved,T248670-daily,58.4,59.1,62.5,61.5,54.4,2021-12-06
761,2021-12-08T00:00:49.393Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,61.5,63.8,62.6,55.2,2021-12-07
762,2021-12-09T00:00:43.519Z,/sonometros,NoiseLevelObserved,T248670-daily,57.2,57.7,62.6,58.0,55.9,2021-12-08
763,2021-12-10T00:00:45.718Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.1,61.9,58.6,52.7,2021-12-09
764,2021-12-11T00:00:47.782Z,/sonometros,NoiseLevelObserved,T248670-daily,61.9,62.8,65.4,65.4,56.4,2021-12-10
765,2021-12-12T00:00:49.972Z,/sonometros,NoiseLevelObserved,T248670-daily,63.1,62.8,68.5,67.4,61.4,2021-12-11
766,2021-12-13T00:00:52.500Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,59.3,67.3,60.0,61.4,2021-12-12
799,2021-12-14T00:00:54.86Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,62.3,62.6,58.9,52.6,2021-12-13
800,2021-12-15T00:00:57.81Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.9,62.5,59.0,53.1,2021-12-14
801,2021-12-16T00:00:58.642Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,60.9,62.0,59.2,52.9,2021-12-15
802,2021-12-17T00:00:01.125Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,62.0,63.0,59.4,54.0,2021-12-16
803,2021-12-18T00:00:12.159Z,/sonometros,NoiseLevelObserved,T248670-daily,62.7,63.3,66.5,66.9,57.7,2021-12-17
804,2021-12-19T00:00:08.33Z,/sonometros,NoiseLevelObserved,T248670-daily,62.5,62.7,67.8,65.3,60.9,2021-12-18
805,2021-12-20T00:00:08.534Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,59.1,66.8,60.0,60.8,2021-12-19
806,2021-12-21T00:00:12.147Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,63.1,64.1,61.3,55.0,2021-12-20
807,2021-12-22T00:00:13.27Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.5,64.0,59.2,56.4,2021-12-21
808,2021-12-23T00:00:44.943Z,/sonometros,NoiseLevelObserved,T248670-daily,60.8,62.3,63.8,61.6,54.8,2021-12-22
809,2021-12-24T00:00:16.411Z,/sonometros,NoiseLevelObserved,T248670-daily,61.7,63.0,65.1,62.3,56.8,2021-12-23
810,2021-12-25T00:00:18.528Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.7,64.0,56.3,56.7,2021-12-24
811,2021-12-26T00:00:19.917Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,59.2,65.1,64.6,57.7,2021-12-25
812,2021-12-27T00:00:21.720Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,61.4,64.8,61.1,57.5,2021-12-26
813,2021-12-28T00:00:23.743Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.3,64.2,61.1,56.6,2021-12-27
814,2021-12-29T00:00:25.485Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.0,63.6,60.6,55.7,2021-12-28
815,2021-12-30T00:00:27.518Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.3,63.7,61.8,55.5,2021-12-29
816,2022-01-05T16:01:12.464Z,/sonometros,NoiseLevelObserved,T248670-daily,59.7,61.0,62.6,62.3,52.8,2022-01-04
817,2022-01-06T00:00:44.680Z,/sonometros,NoiseLevelObserved,T248670-daily,63.9,65.8,65.6,62.9,54.2,2022-01-05
818,2022-01-07T00:00:45.242Z,/sonometros,NoiseLevelObserved,T248670-daily,58.1,58.5,62.6,62.2,54.6,2022-01-06
819,2022-01-08T00:00:46.43Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.4,63.0,62.2,53.6,2022-01-07
820,2022-01-09T00:00:47.993Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,60.3,64.6,63.9,56.8,2022-01-08
821,2022-01-10T00:00:49.996Z,/sonometros,NoiseLevelObserved,T248670-daily,58.5,58.7,64.2,60.0,57.7,2022-01-09
822,2022-01-11T00:00:52.193Z,/sonometros,NoiseLevelObserved,T248670-daily,61.4,63.4,62.9,57.3,52.2,2022-01-10
823,2022-01-12T00:00:54.247Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,62.0,62.4,58.6,52.7,2022-01-11
824,2022-01-13T00:00:56.266Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,60.7,62.0,60.0,52.7,2022-01-12
825,2022-01-14T00:00:00.795Z,/sonometros,NoiseLevelObserved,T248670-daily,61.1,62.2,64.1,64.9,53.6,2022-01-13
826,2022-01-15T00:00:00.133Z,/sonometros,NoiseLevelObserved,T248670-daily,60.6,61.5,64.5,63.4,56.4,2022-01-14
827,2022-01-16T00:00:03.91Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,60.6,65.1,63.9,57.6,2022-01-15
828,2022-01-17T00:00:05.321Z,/sonometros,NoiseLevelObserved,T248670-daily,58.7,59.6,63.6,58.1,56.8,2022-01-16
829,2022-01-18T00:00:07.205Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,61.1,61.5,57.7,51.7,2022-01-17
830,2022-01-19T00:00:08.985Z,/sonometros,NoiseLevelObserved,T248670-daily,58.6,60.1,61.2,60.0,51.5,2022-01-18
831,2022-01-20T00:00:11.155Z,/sonometros,NoiseLevelObserved,T248670-daily,59.1,60.7,62.1,58.4,53.5,2022-01-19
832,2022-01-21T00:00:47.606Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.8,62.5,59.7,52.9,2022-01-20
833,2022-01-22T00:00:42.13Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,61.9,64.0,62.3,55.5,2022-01-21
834,2022-01-23T00:00:43.326Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,60.9,65.7,64.1,58.4,2022-01-22
835,2022-01-24T00:00:46.510Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,59.9,64.7,59.1,58.2,2022-01-23
836,2022-01-25T00:00:47.878Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.9,62.7,57.8,53.7,2022-01-24
837,2022-01-26T00:00:49.419Z,/sonometros,NoiseLevelObserved,T248670-daily,60.1,61.3,64.2,58.7,57.0,2022-01-25
838,2022-01-27T00:00:51.760Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,60.9,62.5,61.0,53.3,2022-01-26
871,2022-01-28T00:00:54.744Z,/sonometros,NoiseLevelObserved,T248670-daily,60.5,62.0,63.5,61.0,54.8,2022-01-27
872,2022-01-29T00:00:55.451Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,61.4,63.5,62.8,54.5,2022-01-28
873,2022-01-30T00:00:58.601Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,60.3,65.5,63.9,58.4,2022-01-29
874,2022-01-31T00:00:00.684Z,/sonometros,NoiseLevelObserved,T248670-daily,58.8,58.5,65.4,58.5,59.4,2022-01-30
875,2022-02-01T00:00:04.731Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.4,61.8,57.7,52.2,2022-01-31
876,2022-02-02T00:00:04.409Z,/sonometros,NoiseLevelObserved,T248670-daily,58.7,60.1,61.4,60.5,51.7,2022-02-01
877,2022-02-03T00:00:07.826Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,60.7,61.9,59.9,52.7,2022-02-02
878,2022-02-04T00:00:11.600Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,62.0,64.1,61.4,55.8,2022-02-03
