_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
194,2021-04-22T00:00:40.196Z,/sonometros,NoiseLevelObserved,T248684-daily,59.8,61.6,61.5,58.4,50.6,2021-04-21
195,2021-04-23T00:00:42.5Z,/sonometros,NoiseLevelObserved,T248684-daily,60.3,62.1,62.2,60.5,51.0,2021-04-22
196,2021-04-24T00:00:43.393Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,62.7,62.0,59.3,49.4,2021-04-23
197,2021-04-25T00:00:45.353Z,/sonometros,NoiseLevelObserved,T248684-daily,62.5,64.6,63.4,58.7,49.6,2021-04-24
198,2021-04-26T00:00:48.237Z,/sonometros,NoiseLevelObserved,T248684-daily,59.3,60.9,61.7,59.2,52.0,2021-04-25
199,2021-04-27T00:00:49.952Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,62.8,63.5,59.7,54.1,2021-04-26
200,2021-04-28T00:00:16.556Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,61.9,62.7,63.5,50.6,2021-04-27
201,2021-04-29T00:00:21.618Z,/sonometros,NoiseLevelObserved,T248684-daily,60.3,61.7,62.2,63.5,48.0,2021-04-28
202,2021-04-30T00:00:10.408Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,63.5,63.3,62.8,50.2,2021-04-29
203,2021-05-01T00:00:10.662Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,64.6,64.6,65.1,50.1,2021-04-30
204,2021-05-02T00:00:13.222Z,/sonometros,NoiseLevelObserved,T248684-daily,65.2,66.8,66.7,68.1,48.4,2021-05-01
205,2021-05-03T00:00:27.471Z,/sonometros,NoiseLevelObserved,T248684-daily,58.8,60.7,60.4,57.7,48.8,2021-05-02
206,2021-05-04T00:00:21.14Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,63.8,63.0,60.2,49.7,2021-05-03
207,2021-05-05T00:00:18.753Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,62.4,62.7,62.9,50.0,2021-05-04
208,2021-05-06T00:00:21.698Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,62.4,62.4,61.6,50.3,2021-05-05
209,2021-05-07T00:00:22.508Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,63.0,63.1,62.7,50.9,2021-05-06
210,2021-05-08T00:00:25.35Z,/sonometros,NoiseLevelObserved,T248684-daily,63.0,64.2,65.1,67.1,50.1,2021-05-07
211,2021-05-09T00:00:28.88Z,/sonometros,NoiseLevelObserved,T248684-daily,66.2,68.1,67.1,66.3,49.1,2021-05-08
212,2021-05-10T00:00:31.241Z,/sonometros,NoiseLevelObserved,T248684-daily,59.3,61.0,62.1,58.7,53.1,2021-05-09
213,2021-05-11T00:00:32.956Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.6,63.7,63.9,52.7,2021-05-10
214,2021-05-12T00:00:33.985Z,/sonometros,NoiseLevelObserved,T248684-daily,59.5,60.9,62.1,61.8,51.7,2021-05-11
215,2021-05-13T00:02:38.373Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.5,64.1,65.2,54.1,2021-05-12
216,2021-05-14T00:00:39.698Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,62.3,66.3,65.9,58.3,2021-05-13
217,2021-05-15T00:00:43.687Z,/sonometros,NoiseLevelObserved,T248684-daily,63.7,64.1,67.7,68.8,58.5,2021-05-14
218,2021-05-16T00:00:45.147Z,/sonometros,NoiseLevelObserved,T248684-daily,65.1,65.0,70.0,70.3,62.0,2021-05-15
219,2021-05-17T00:00:47.815Z,/sonometros,NoiseLevelObserved,T248684-daily,57.8,59.2,61.1,58.6,52.7,2021-05-16
220,2021-05-18T00:00:49.357Z,/sonometros,NoiseLevelObserved,T248684-daily,61.7,63.2,64.1,63.6,53.5,2021-05-17
221,2021-05-19T00:00:51.864Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,62.0,63.1,63.5,52.0,2021-05-18
222,2021-05-20T00:00:54.62Z,/sonometros,NoiseLevelObserved,T248684-daily,61.7,62.7,64.6,65.7,53.9,2021-05-19
223,2021-05-21T00:00:56.26Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,62.6,65.8,67.8,55.5,2021-05-20
224,2021-05-22T00:00:58.297Z,/sonometros,NoiseLevelObserved,T248684-daily,64.1,64.0,68.4,69.9,59.3,2021-05-21
225,2021-05-23T00:00:09.857Z,/sonometros,NoiseLevelObserved,T248684-daily,66.1,66.4,70.1,71.3,60.9,2021-05-22
226,2021-05-24T00:00:20.560Z,/sonometros,NoiseLevelObserved,T248684-daily,58.3,59.7,61.1,59.4,52.0,2021-05-23
227,2021-05-25T00:00:07.789Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.7,64.1,64.9,54.2,2021-05-24
228,2021-05-26T00:00:10.899Z,/sonometros,NoiseLevelObserved,T248684-daily,62.4,61.4,66.7,69.6,56.6,2021-05-25
229,2021-05-27T00:00:19.396Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,61.6,64.4,61.4,56.6,2021-05-26
230,2021-05-28T00:00:14.986Z,/sonometros,NoiseLevelObserved,T248684-daily,63.0,62.9,67.9,68.1,60.0,2021-05-27
231,2021-05-29T00:00:17.909Z,/sonometros,NoiseLevelObserved,T248684-daily,66.6,64.2,74.3,70.0,68.3,2021-05-28
232,2021-05-30T00:00:21.485Z,/sonometros,NoiseLevelObserved,T248684-daily,64.5,64.2,69.8,69.4,62.3,2021-05-29
233,2021-05-31T00:00:20.883Z,/sonometros,NoiseLevelObserved,T248684-daily,58.3,58.6,63.4,60.5,56.5,2021-05-30
234,2021-06-01T00:00:23.573Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,61.5,64.0,64.0,54.8,2021-05-31
235,2021-06-02T00:00:25.768Z,/sonometros,NoiseLevelObserved,T248684-daily,60.3,61.8,63.4,61.2,54.5,2021-06-01
236,2021-06-03T00:00:28.289Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,62.1,64.8,64.5,56.0,2021-06-02
237,2021-06-04T00:00:31.95Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,62.6,66.1,66.5,57.5,2021-06-03
238,2021-06-05T00:00:33.756Z,/sonometros,NoiseLevelObserved,T248684-daily,63.6,63.9,68.1,68.2,59.9,2021-06-04
239,2021-06-06T00:00:35.873Z,/sonometros,NoiseLevelObserved,T248684-daily,65.1,65.4,69.3,70.2,60.6,2021-06-05
240,2021-06-07T00:00:39.444Z,/sonometros,NoiseLevelObserved,T248684-daily,59.3,59.4,65.1,61.1,58.5,2021-06-06
241,2021-06-08T00:00:41.104Z,/sonometros,NoiseLevelObserved,T248684-daily,62.2,62.7,66.6,66.3,58.6,2021-06-07
242,2021-06-09T00:00:43.584Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,62.6,66.5,66.0,58.5,2021-06-08
243,2021-06-10T00:00:46.631Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,63.5,65.4,64.7,56.2,2021-06-09
244,2021-06-11T00:00:48.868Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,62.9,66.2,66.8,57.2,2021-06-10
245,2021-06-12T00:00:51.150Z,/sonometros,NoiseLevelObserved,T248684-daily,64.0,63.8,68.7,69.5,60.4,2021-06-11
246,2021-06-13T00:00:53.830Z,/sonometros,NoiseLevelObserved,T248684-daily,64.6,63.5,70.6,69.8,63.6,2021-06-12
247,2021-06-14T00:00:57.267Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,59.6,67.8,58.4,62.0,2021-06-13
248,2021-06-15T00:00:01.300Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,62.1,63.7,64.0,53.6,2021-06-14
249,2021-06-16T00:00:24.716Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,61.4,65.4,64.4,57.7,2021-06-15
250,2021-06-17T00:00:38.51Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.0,65.1,65.5,56.2,2021-06-16
251,2021-06-18T00:00:16.807Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,63.0,66.9,64.2,59.6,2021-06-17
252,2021-06-19T00:00:10.290Z,/sonometros,NoiseLevelObserved,T248684-daily,64.7,64.4,70.0,69.6,62.6,2021-06-18
253,2021-06-20T00:00:14.971Z,/sonometros,NoiseLevelObserved,T248684-daily,65.7,65.6,71.7,67.4,65.3,2021-06-19
254,2021-06-21T00:00:44.769Z,/sonometros,NoiseLevelObserved,T248684-daily,60.0,58.8,67.5,59.4,61.7,2021-06-20
255,2021-08-25T00:00:40.417Z,/sonometros,NoiseLevelObserved,T248684-daily,62.4,63.2,66.4,64.8,58.5,2021-08-24
256,2021-08-26T00:01:42.605Z,/sonometros,NoiseLevelObserved,T248684-daily,63.6,64.6,67.3,66.2,59.0,2021-08-25
257,2021-08-27T00:00:46.300Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,61.8,65.2,65.7,56.4,2021-08-26
258,2021-08-28T00:00:48.709Z,/sonometros,NoiseLevelObserved,T248684-daily,63.1,62.3,68.3,68.9,60.4,2021-08-27
259,2021-08-29T00:01:50.214Z,/sonometros,NoiseLevelObserved,T248684-daily,63.9,62.7,70.1,68.7,63.4,2021-08-28
260,2021-08-30T00:00:53.377Z,/sonometros,NoiseLevelObserved,T248684-daily,63.8,62.9,69.8,68.3,63.0,2021-08-29
261,2021-08-31T00:00:56.682Z,/sonometros,NoiseLevelObserved,T248684-daily,63.6,63.2,68.8,68.7,61.3,2021-08-30
262,2021-09-01T00:00:58.621Z,/sonometros,NoiseLevelObserved,T248684-daily,65.5,64.8,71.0,70.7,63.7,2021-08-31
263,2021-09-02T00:00:02.405Z,/sonometros,NoiseLevelObserved,T248684-daily,68.9,69.4,72.9,73.2,64.2,2021-09-01
264,2021-09-03T00:00:05.492Z,/sonometros,NoiseLevelObserved,T248684-daily,70.0,69.9,75.4,73.7,68.3,2021-09-02
265,2021-09-04T00:00:07.12Z,/sonometros,NoiseLevelObserved,T248684-daily,73.2,71.0,80.1,78.3,73.7,2021-09-03
266,2021-09-05T00:00:15.100Z,/sonometros,NoiseLevelObserved,T248684-daily,75.3,73.9,82.0,79.8,75.5,2021-09-04
267,2021-09-06T00:00:12.889Z,/sonometros,NoiseLevelObserved,T248684-daily,80.3,77.7,86.2,87.7,78.4,2021-09-05
268,2021-09-07T00:00:15.851Z,/sonometros,NoiseLevelObserved,T248684-daily,67.6,62.7,76.8,59.1,71.5,2021-09-06
269,2021-09-08T00:00:19.517Z,/sonometros,NoiseLevelObserved,T248684-daily,63.4,63.5,68.9,66.6,62.0,2021-09-07
270,2021-09-09T00:00:19.802Z,/sonometros,NoiseLevelObserved,T248684-daily,63.7,64.1,68.3,67.1,60.6,2021-09-08
271,2021-09-10T00:00:21.892Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,62.2,65.7,65.0,57.5,2021-09-09
272,2021-09-11T00:00:24.51Z,/sonometros,NoiseLevelObserved,T248684-daily,65.0,63.8,70.8,70.9,63.5,2021-09-10
273,2021-09-12T00:00:27.89Z,/sonometros,NoiseLevelObserved,T248684-daily,63.8,62.6,69.8,69.5,62.7,2021-09-11
274,2021-09-13T00:00:30.515Z,/sonometros,NoiseLevelObserved,T248684-daily,59.9,59.8,65.9,61.0,59.6,2021-09-12
275,2021-09-14T00:00:31.949Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,62.8,64.8,63.1,56.2,2021-09-13
276,2021-09-15T00:00:35.349Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,61.9,63.8,63.0,54.6,2021-09-14
309,2021-09-16T00:00:39.402Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,62.1,64.6,64.5,55.6,2021-09-15
310,2021-09-17T00:00:40.567Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,64.0,66.6,65.3,58.3,2021-09-16
311,2021-09-18T00:00:44.224Z,/sonometros,NoiseLevelObserved,T248684-daily,63.5,63.6,68.5,68.0,60.8,2021-09-17
312,2021-09-19T00:00:45.127Z,/sonometros,NoiseLevelObserved,T248684-daily,65.1,63.9,71.2,70.4,64.2,2021-09-18
313,2021-09-20T00:00:49.392Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,58.6,68.9,62.4,63.1,2021-09-19
314,2021-09-21T00:00:50.489Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,62.4,64.2,59.9,56.1,2021-09-20
347,2021-09-22T00:00:53.826Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,61.0,66.1,65.1,58.7,2021-09-21
348,2021-09-23T00:00:56.30Z,/sonometros,NoiseLevelObserved,T248684-daily,65.8,67.5,68.0,64.8,58.3,2021-09-22
349,2021-09-24T00:00:58.462Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,63.9,66.0,64.9,57.2,2021-09-23
350,2021-09-25T00:00:06.32Z,/sonometros,NoiseLevelObserved,T248684-daily,63.8,63.7,68.5,69.1,60.4,2021-09-24
351,2021-09-26T00:00:04.921Z,/sonometros,NoiseLevelObserved,T248684-daily,65.9,65.0,71.1,72.3,62.9,2021-09-25
352,2021-09-27T00:00:39.497Z,/sonometros,NoiseLevelObserved,T248684-daily,61.6,60.6,68.6,63.6,62.5,2021-09-26
353,2021-09-28T00:00:23.138Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.7,64.4,62.4,55.6,2021-09-27
386,2021-09-29T00:00:11.949Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,62.9,66.0,67.0,56.7,2021-09-28
387,2021-09-30T00:00:16.44Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.9,64.1,63.4,55.2,2021-09-29
388,2021-10-01T00:00:19.687Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.3,64.7,64.5,55.7,2021-09-30
389,2021-10-02T00:00:20.685Z,/sonometros,NoiseLevelObserved,T248684-daily,64.6,63.8,69.7,70.7,61.7,2021-10-01
390,2021-10-03T00:00:24.170Z,/sonometros,NoiseLevelObserved,T248684-daily,67.4,67.2,72.6,72.2,65.1,2021-10-02
391,2021-10-04T00:00:25.484Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,59.0,69.5,62.0,63.8,2021-10-03
392,2021-10-05T00:00:26.846Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,62.2,63.2,61.0,53.7,2021-10-04
393,2021-10-06T00:01:30.177Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,61.4,64.7,65.6,55.5,2021-10-05
394,2021-10-07T00:00:30.510Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,62.6,65.3,65.5,56.2,2021-10-06
395,2021-10-08T00:00:32.978Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.2,65.6,64.8,57.4,2021-10-07
396,2021-10-09T00:00:36.342Z,/sonometros,NoiseLevelObserved,T248684-daily,64.8,62.9,71.3,70.4,64.5,2021-10-08
397,2021-10-10T00:00:37.903Z,/sonometros,NoiseLevelObserved,T248684-daily,66.1,64.5,71.9,72.8,64.2,2021-10-09
398,2021-10-11T00:00:40.455Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,59.7,68.7,63.4,62.7,2021-10-10
399,2021-10-12T00:00:42.975Z,/sonometros,NoiseLevelObserved,T248684-daily,63.7,63.7,68.4,68.7,60.4,2021-10-11
400,2021-10-13T00:00:45.720Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,61.7,67.6,65.4,60.7,2021-10-12
401,2021-10-14T00:00:48.20Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,62.1,63.8,62.9,54.5,2021-10-13
434,2021-10-15T00:00:50.367Z,/sonometros,NoiseLevelObserved,T248684-daily,61.6,62.8,64.9,63.7,56.1,2021-10-14
435,2021-10-16T00:00:54.542Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.4,68.1,67.7,60.7,2021-10-15
436,2021-10-17T00:00:55.579Z,/sonometros,NoiseLevelObserved,T248684-daily,64.7,64.4,70.3,68.7,63.4,2021-10-16
437,2021-10-18T00:00:57.842Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,61.0,68.5,63.8,62.3,2021-10-17
438,2021-10-19T00:00:02.211Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,62.6,64.3,62.5,55.4,2021-10-18
439,2021-10-20T00:00:03.838Z,/sonometros,NoiseLevelObserved,T248684-daily,60.2,61.5,63.3,62.4,54.0,2021-10-19
440,2021-10-21T00:00:06.412Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.9,64.0,63.6,54.9,2021-10-20
441,2021-10-22T00:00:08.841Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.2,65.2,65.3,56.3,2021-10-21
442,2021-10-23T00:00:11.332Z,/sonometros,NoiseLevelObserved,T248684-daily,66.5,62.9,75.1,65.7,69.6,2021-10-22
443,2021-10-24T00:00:13.905Z,/sonometros,NoiseLevelObserved,T248684-daily,64.0,62.7,70.0,69.6,62.9,2021-10-23
444,2021-10-25T00:00:16.966Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,61.2,68.8,61.2,62.9,2021-10-24
445,2021-10-26T00:00:20.261Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,62.4,63.1,61.4,53.0,2021-10-25
446,2021-10-27T00:00:20.97Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,61.9,63.3,61.7,54.0,2021-10-26
447,2021-10-28T00:01:22.429Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.7,64.1,64.1,53.8,2021-10-27
480,2021-10-29T00:00:24.809Z,/sonometros,NoiseLevelObserved,T248684-daily,63.3,64.8,65.9,64.7,56.0,2021-10-28
481,2021-10-30T00:00:27.346Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.8,67.6,67.2,59.9,2021-10-29
514,2021-10-31T00:00:29.907Z,/sonometros,NoiseLevelObserved,T248684-daily,63.8,62.9,69.6,69.2,62.4,2021-10-30
515,2021-11-01T02:08:33.537Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,61.0,68.0,63.1,61.5,2021-10-31
548,2021-11-02T09:11:42.330Z,/sonometros,NoiseLevelObserved,T248684-daily,59.4,60.4,63.9,58.9,56.8,2021-11-01
581,2021-11-03T00:00:37.360Z,/sonometros,NoiseLevelObserved,T248684-daily,60.2,62.0,62.0,59.9,50.9,2021-11-02
614,2021-11-04T00:00:39.867Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,62.2,62.5,60.4,51.8,2021-11-03
647,2021-11-05T00:00:42.79Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,61.7,63.5,62.2,54.6,2021-11-04
680,2021-11-06T00:00:44.236Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,61.6,65.5,64.8,57.5,2021-11-05
681,2021-11-07T00:00:46.788Z,/sonometros,NoiseLevelObserved,T248684-daily,63.2,63.6,67.9,66.9,60.2,2021-11-06
682,2021-11-08T00:00:48.835Z,/sonometros,NoiseLevelObserved,T248684-daily,59.3,59.3,65.6,58.7,59.5,2021-11-07
683,2021-11-09T00:00:52.480Z,/sonometros,NoiseLevelObserved,T248684-daily,60.1,61.8,62.2,60.7,51.6,2021-11-08
684,2021-11-10T00:01:55.315Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,63.0,63.0,60.6,52.0,2021-11-09
717,2021-11-11T00:00:56.395Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,64.5,64.4,62.6,52.8,2021-11-10
718,2021-11-12T00:00:00.145Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,64.7,65.2,62.2,55.3,2021-11-11
719,2021-11-13T00:00:02.267Z,/sonometros,NoiseLevelObserved,T248684-daily,64.8,65.9,68.2,67.4,59.3,2021-11-12
720,2021-11-14T00:00:06.9Z,/sonometros,NoiseLevelObserved,T248684-daily,67.1,65.2,72.2,74.8,63.1,2021-11-13
721,2021-11-15T00:00:23.284Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,60.3,68.3,59.0,62.5,2021-11-14
722,2021-11-16T00:00:16.770Z,/sonometros,NoiseLevelObserved,T248684-daily,64.5,66.6,65.3,61.4,50.6,2021-11-15
723,2021-11-17T00:00:11.539Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,64.7,64.1,61.0,51.7,2021-11-16
724,2021-11-18T00:00:15.373Z,/sonometros,NoiseLevelObserved,T248684-daily,62.5,64.4,64.3,62.1,52.8,2021-11-17
725,2021-11-19T00:00:16.103Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,63.5,65.2,64.8,55.6,2021-11-18
726,2021-11-20T00:01:18.202Z,/sonometros,NoiseLevelObserved,T248684-daily,63.5,64.1,67.4,68.1,58.3,2021-11-19
727,2021-11-21T00:00:21.92Z,/sonometros,NoiseLevelObserved,T248684-daily,64.5,65.1,69.3,66.6,62.1,2021-11-20
728,2021-11-22T00:00:22.704Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,60.4,67.7,61.3,61.6,2021-11-21
729,2021-11-23T00:00:24.691Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,62.7,63.4,63.8,51.5,2021-11-22
730,2021-11-24T00:00:26.486Z,/sonometros,NoiseLevelObserved,T248684-daily,59.9,61.5,62.7,59.4,53.9,2021-11-23
763,2021-11-25T00:00:28.523Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,62.8,63.1,61.9,52.0,2021-11-24
764,2021-11-26T00:00:30.738Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,62.1,62.8,61.0,52.8,2021-11-25
765,2021-11-27T00:00:00.496Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,63.2,65.8,63.8,57.6,2021-11-26
766,2021-11-28T00:00:35.157Z,/sonometros,NoiseLevelObserved,T248684-daily,63.9,63.2,69.2,69.7,61.4,2021-11-27
767,2021-11-29T00:00:37.415Z,/sonometros,NoiseLevelObserved,T248684-daily,58.7,57.9,65.8,58.2,59.9,2021-11-28
768,2021-11-30T00:00:39.600Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,62.4,62.3,60.0,51.1,2021-11-29
769,2021-12-01T00:00:41.984Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,62.2,64.0,64.2,54.1,2021-11-30
770,2021-12-02T00:00:44.342Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,62.1,63.5,62.7,53.9,2021-12-01
771,2021-12-03T00:00:46.705Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,63.8,65.4,67.5,52.7,2021-12-02
772,2021-12-04T00:00:48.742Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,62.4,66.6,65.9,58.9,2021-12-03
773,2021-12-05T00:00:51.81Z,/sonometros,NoiseLevelObserved,T248684-daily,66.1,67.0,69.8,68.6,61.5,2021-12-04
774,2021-12-06T00:00:53.752Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,60.7,67.2,63.7,60.8,2021-12-05
775,2021-12-07T00:00:55.739Z,/sonometros,NoiseLevelObserved,T248684-daily,60.0,60.8,64.0,62.7,56.0,2021-12-06
776,2021-12-08T00:00:57.969Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,62.2,64.5,63.0,56.1,2021-12-07
777,2021-12-09T00:00:01.680Z,/sonometros,NoiseLevelObserved,T248684-daily,59.5,60.5,63.6,61.1,55.9,2021-12-08
778,2021-12-10T00:00:03.532Z,/sonometros,NoiseLevelObserved,T248684-daily,59.9,61.5,62.2,60.2,52.3,2021-12-09
779,2021-12-11T00:00:06.295Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,63.4,65.4,66.0,55.5,2021-12-10
780,2021-12-12T00:00:08.576Z,/sonometros,NoiseLevelObserved,T248684-daily,63.6,63.9,68.5,67.4,61.0,2021-12-11
781,2021-12-13T00:00:10.956Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,60.5,66.8,59.9,60.7,2021-12-12
814,2021-12-14T00:00:13.388Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,62.8,63.3,61.8,52.8,2021-12-13
815,2021-12-15T00:00:16.280Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,62.3,63.2,61.7,53.3,2021-12-14
816,2021-12-16T00:00:17.896Z,/sonometros,NoiseLevelObserved,T248684-daily,61.7,63.1,64.2,63.7,54.0,2021-12-15
817,2021-12-17T00:00:19.591Z,/sonometros,NoiseLevelObserved,T248684-daily,61.7,63.3,64.0,63.0,53.4,2021-12-16
818,2021-12-18T00:00:20.857Z,/sonometros,NoiseLevelObserved,T248684-daily,63.9,64.9,67.3,67.0,58.3,2021-12-17
819,2021-12-19T00:00:23.557Z,/sonometros,NoiseLevelObserved,T248684-daily,65.7,66.6,69.7,68.7,61.5,2021-12-18
820,2021-12-20T00:00:25.535Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,59.9,67.8,63.8,61.6,2021-12-19
821,2021-12-21T00:00:27.769Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,62.7,63.7,61.3,54.3,2021-12-20
822,2021-12-22T00:00:30.240Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.7,64.1,62.7,54.7,2021-12-21
823,2021-12-23T00:00:32.318Z,/sonometros,NoiseLevelObserved,T248684-daily,62.0,63.6,64.6,62.5,55.2,2021-12-22
824,2021-12-24T00:00:34.581Z,/sonometros,NoiseLevelObserved,T248684-daily,62.6,63.5,66.2,66.3,57.2,2021-12-23
825,2021-12-25T00:00:36.929Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,62.1,64.3,52.6,57.0,2021-12-24
826,2021-12-26T00:00:39.293Z,/sonometros,NoiseLevelObserved,T248684-daily,57.2,57.6,62.0,60.6,54.6,2021-12-25
827,2021-12-27T00:00:41.571Z,/sonometros,NoiseLevelObserved,T248684-daily,59.7,60.8,63.2,62.5,54.5,2021-12-26
828,2021-12-28T00:00:44.28Z,/sonometros,NoiseLevelObserved,T248684-daily,62.2,63.4,64.8,65.4,53.9,2021-12-27
829,2021-12-29T00:00:48.420Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,62.5,64.9,64.1,56.1,2021-12-28
830,2021-12-30T00:00:49.38Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,61.4,64.0,64.5,54.5,2021-12-29
831,2022-01-05T17:38:11.169Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,63.7,64.5,64.8,53.0,2022-01-04
832,2022-01-06T00:00:07.42Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.9,64.2,63.1,54.6,2022-01-05
833,2022-01-07T00:00:10.289Z,/sonometros,NoiseLevelObserved,T248684-daily,59.3,59.5,63.2,64.6,53.9,2022-01-06
834,2022-01-08T00:00:12.740Z,/sonometros,NoiseLevelObserved,T248684-daily,63.2,64.8,65.8,63.3,56.6,2022-01-07
835,2022-01-09T00:01:14.669Z,/sonometros,NoiseLevelObserved,T248684-daily,63.1,64.3,66.8,64.9,58.5,2022-01-08
836,2022-01-10T00:00:23.174Z,/sonometros,NoiseLevelObserved,T248684-daily,60.1,61.5,63.7,58.5,56.1,2022-01-09
837,2022-01-11T00:00:24.189Z,/sonometros,NoiseLevelObserved,T248684-daily,63.7,65.7,65.4,59.2,55.0,2022-01-10
838,2022-01-12T00:00:20.397Z,/sonometros,NoiseLevelObserved,T248684-daily,60.1,61.7,62.6,61.0,52.6,2022-01-11
839,2022-01-13T00:01:21.233Z,/sonometros,NoiseLevelObserved,T248684-daily,62.0,63.9,63.7,60.8,52.4,2022-01-12
840,2022-01-14T00:00:23.788Z,/sonometros,NoiseLevelObserved,T248684-daily,62.2,63.3,65.0,66.1,53.9,2022-01-13
